variant_id,layer,baseline_sharpe,ablated_sharpe,marginal_oos_sharpe,baseline_turnover_cost,ablated_turnover_cost,turnover_cost_delta,baseline_ann_return,ablated_ann_return,ann_return_delta,baseline_max_drawdown,ablated_max_drawdown,notes
baseline,baseline,0.7241997871095319,0.7241997871095319,0.0,0.007769963009383278,0.007769963009383278,0.0,0.05704693109967196,0.05704693109967196,0.0,-0.166258788706666,-0.166258788706666,Existing baseline walk-forward run.
no_regime,regime,0.7241997871095319,0.7241967724365129,3.0146730189972715e-06,0.007769963009383278,0.007769852242158726,1.1076722455233279e-07,0.05704693109967196,0.057046839713653874,9.138601808622582e-08,-0.166258788706666,-0.1662625635127739,Leave-one-out ablation for no_regime.
no_trend,trend,0.7241997871095319,0.7241359175811153,6.386952841663796e-05,0.007769963009383278,0.007771926045470811,-1.9630360875329267e-06,0.05704693109967196,0.05704342574962107,3.50535005089192e-06,-0.166258788706666,-0.16626363252560594,Leave-one-out ablation for no_trend.
no_momo,momo,0.7241997871095319,0.724149767629771,5.0019479760909924e-05,0.007769963009383278,0.007771204563153824,-1.241553770545828e-06,0.05704693109967196,0.05704447707009752,2.454029574439076e-06,-0.166258788706666,-0.16626270360815654,Leave-one-out ablation for no_momo.
no_timesfm,timesfm,0.7241997871095319,1.1077355192905527,-0.38353573218102077,0.007769963009383278,0.033414003422431594,-0.025644040413048318,0.05704693109967196,0.14440005291890357,-0.0873531218192316,-0.166258788706666,-0.3129200456100022,Leave-one-out ablation for no_timesfm.
