date,fold_id,regime,optimizer_status,used_fallback,turnover,turnover_cost,ex_ante_vol,active_vol_budget,guardrail_multiplier,p_risk_on,p_neutral,p_stress
2006-03-31,1,stress,optimal,0,0.0315681584701723,1.578407923508615e-05,0.06671513948187793,0.05,1.0,2.944878798508468e-10,0.4960174462236537,0.5039825534820157
2006-04-28,1,stress,optimal,0,0.04306570438634684,2.153285219317342e-05,0.06673243996498841,0.05,1.0,2.3631270800288176e-10,0.4959698758991777,0.5040301238647088
2006-05-31,1,stress,optimal,0,0.039464806448393216,1.973240322419661e-05,0.066737657823008,0.05,1.0,2.340360900154771e-15,0.49389494421611624,0.5061050557840107
2006-06-30,1,risk_on,optimal,0,0.2393229241114794,0.0001196614620557397,0.06926909826095924,0.1,1.0,1.0,1.0668440031771308e-20,1.384599821728249e-20
2006-07-31,1,stress,optimal,0,0.22282168818370798,0.000111410844091854,0.06678316796102102,0.05,1.0,1.9858949967894076e-09,0.49845927535514023,0.501540722658848
2006-08-31,1,stress,optimal,0,0.021414109501472378,1.070705475073619e-05,0.06678285917016562,0.05,1.0,2.936711983604165e-08,0.4950664437491138,0.5049335268836409
2006-09-29,1,stress,optimal,0,0.029631826862770425,1.4815913431385212e-05,0.06679709447603888,0.05,1.0,4.030857812799728e-08,0.49737106350675747,0.5026288961845207
2006-10-31,1,stress,optimal,0,0.021257595241629235,1.0628797620814617e-05,0.06678557601971734,0.05,1.0,3.00257454388581e-08,0.49781686497199057,0.5021831050026506
2006-11-30,1,risk_on,optimal,0,0.2702668825732797,0.00013513344128663983,0.07144399014063697,0.1,1.0,0.503325846796116,0.4966741532037638,5.854946790762494e-39
2006-12-29,1,stress,optimal,0,0.30443027487046725,0.00015221513743523364,0.06677923325018302,0.05,1.0,2.5149903048097524e-08,0.4974930070257827,0.5025069678239885
2007-01-31,1,stress,optimal,0,0.03758884268712763,1.8794421343563816e-05,0.06677170394397512,0.05,1.0,2.3256213145279008e-07,0.4970461469559211,0.502953620481533
2007-02-28,1,stress,optimal,0,0.019407083148690774,9.703541574345388e-06,0.06677521451264237,0.05,1.0,8.885241513991587e-17,0.4942469502564131,0.5057530497437445
2007-03-30,1,stress,optimal,0,0.02068596027815113,1.0342980139075565e-05,0.06678713193561849,0.05,1.0,4.067389799425138e-12,0.4975146101208028,0.5024853898754452
2007-04-27,1,stress,optimal,0,0.04239066237373834,2.119533118686917e-05,0.06675890360817471,0.05,1.0,1.1099215284390074e-09,0.4975196249995884,0.5024803738907241
2007-05-31,1,stress,optimal,0,0.028523321900739473,1.4261660950369737e-05,0.06674605973250733,0.05,1.0,4.562545213729241e-10,0.497253781600966,0.5027462179429101
2007-06-29,1,stress,optimal,0,0.013990777012014441,6.9953885060072205e-06,0.06678325823462782,0.05,1.0,4.983885517669001e-12,0.499295816087097,0.5007041839083599
2007-07-31,1,stress,optimal,0,0.04151469424910108,2.075734712455054e-05,0.06678348814187729,0.05,1.0,1.996690141862556e-37,0.4886054687775794,0.5113945312222097
2007-08-31,1,stress,optimal,0,0.03157118217308355,1.5785591086541775e-05,0.0667937105500686,0.05,1.0,6.046539019687442e-61,2.0996286439523202e-60,1.0
2007-09-28,2,stress,optimal,0,0.025957148097237814,1.2978574048618907e-05,0.06677684722787315,0.05,1.0,4.4649337007756236e-32,0.4989518568169752,0.501048143183165
2007-10-31,2,stress,optimal,0,0.01729354846076947,8.646774230384736e-06,0.06678105525906974,0.05,1.0,3.802560207194194e-47,0.4945059849600418,0.5054940150396374
2007-11-30,2,stress,optimal,0,0.03429065763276108,1.7145328816380543e-05,0.06681211025776718,0.05,1.0,4.912375657416358e-109,3.655579348716817e-107,1.0
2007-12-28,2,stress,optimal,0,0.03865375110695282,1.932687555347641e-05,0.06680573584929544,0.05,1.0,7.494694139419272e-154,2.5372113159235876e-151,1.0
2008-01-31,2,stress,optimal,0,0.06482473594062275,3.241236797031138e-05,0.06681733396414127,0.05,1.0,1.6116006106170562e-63,0.49742877362941723,0.5025712263707595
2008-02-29,2,stress,optimal,0,0.03813494195656321,1.9067470978281605e-05,0.06680452224979043,0.05,1.0,2.1728162911403225e-194,2.1714828795916095e-191,1.0
2008-03-31,2,stress,optimal,0,0.041838462643280894,2.0919231321640446e-05,0.06682318879377715,0.05,1.0,2.7915361396117974e-123,0.4917796191040409,0.5082203808962105
2008-04-30,2,stress,optimal,0,0.030770530877637467,1.5385265438818735e-05,0.06680187708229345,0.05,1.0,3.0113292427236902e-89,0.4985205345022701,0.5014794654976524
2008-05-30,2,stress,optimal,0,0.014871238402642026,7.435619201321013e-06,0.06680150744852496,0.05,1.0,2.3816595795932045e-153,7.89362141185444e-151,1.0
