date,fold_id,regime,optimizer_status,used_fallback,turnover,turnover_cost,ex_ante_vol,active_vol_budget,guardrail_multiplier,p_risk_on,p_neutral,p_stress
2003-01-29,1,risk_on,optimal,0,0.6635659073865169,0.00033178295369325846,0.07656657989616138,0.07,1.0,0.5060601552498696,0.493904258383326,3.558636681299697e-05
2003-02-28,1,risk_on,optimal_inaccurate,0,0.02993375545058892,1.496687772529446e-05,0.07496926951832156,0.07,1.0,0.5041465949432379,0.4958534050161984,4.04692716765262e-11
2003-03-31,1,stress,optimal,0,0.18671800807960182,9.335900403980091e-05,0.07364698878641394,0.07,1.0,5.192026057123921e-06,2.83078661345483e-06,0.9999919771872878
2003-04-30,1,risk_on,optimal,0,0.09575873206357516,4.787936603178758e-05,0.06999999999857745,0.07,1.0,0.5029962039174307,0.4970029567437869,8.39338665485818e-07
2003-05-30,1,risk_on,optimal,0,0.1561508045109762,7.80754022554881e-05,0.06999999996439633,0.07,1.0,0.5037349666093098,0.49626503339083344,6.904831168358523e-14
2003-06-30,1,risk_on,optimal,0,0.23228825118518956,0.00011614412559259479,0.0699999999786452,0.07,1.0,0.5025490970052429,0.49745090093093014,2.063752040353061e-09
2003-07-31,1,neutral,optimal,0,0.08539166457314898,4.269583228657449e-05,0.06999999995379395,0.07,1.0,0.49813416767221796,0.500792253250634,0.0010735790773513895
2003-08-29,1,risk_on,optimal,0,0.09538985837647353,4.7694929188236764e-05,0.06999999999833044,0.07,1.0,0.9999999820138329,1.0721605231427243e-08,7.264552100188086e-09
2003-09-30,1,risk_on,optimal,0,0.08977377194396373,4.4886885971981865e-05,0.06999999997827575,0.07,1.0,0.5061742106026043,0.49382578939743704,2.37556489724666e-32
2003-10-31,1,risk_on,optimal,0,0.044902215182273456,2.2451107591136727e-05,0.06999999995126596,0.07,1.0,0.9999999999281499,4.6139364986691294e-11,2.553744713776569e-11
2003-11-28,1,risk_on,optimal,0,0.08019033515373519,4.00951675768676e-05,0.06999999997768798,0.07,1.0,0.9999999999427018,4.704482369110816e-11,1.0315863519839077e-11
2003-12-30,1,risk_on,optimal,0,0.10515499185492208,5.257749592746104e-05,0.06999999999943424,0.07,1.0,0.503458156527473,0.49654184347255087,5.387345489684807e-47
2004-01-30,1,risk_on,optimal,0,0.13620587381453403,6.810293690726701e-05,0.0699999999784133,0.07,1.0,0.5038495615922677,0.49615043840794565,1.3396712346580848e-51
2004-02-27,1,risk_on,optimal,0,0.08910688226605852,4.455344113302926e-05,0.06999999996861726,0.07,1.0,0.503866987633963,0.49613301236612906,3.7734280279733297e-44
2004-03-31,1,risk_on,optimal,0,0.08212021991605548,4.106010995802774e-05,0.06999999999358003,0.07,1.0,0.5032842179437901,0.49671578205643263,2.254606330322871e-44
2004-04-30,1,risk_on,optimal,0,0.10653526135989942,5.3267630679949715e-05,0.07000000009966062,0.07,1.0,0.5027089270912101,0.4972910729089617,4.797533040211281e-54
2004-05-28,1,risk_on,optimal,0,0.08893395509617448,4.446697754808724e-05,0.07089567693838895,0.07,1.0,0.502943371751107,0.4970566282488327,2.6758351520235527e-51
2004-06-30,1,risk_on,optimal,0,0.06843688623182899,3.4218443115914496e-05,0.07023891817843547,0.07,1.0,0.5019331077543516,0.4980668922454431,1.3864011448161261e-55
2004-07-30,1,risk_on,optimal,0,0.040855276969479985,2.0427638484739993e-05,0.07000000000068457,0.07,1.0,0.5063175418053206,0.49368245819482376,1.8398838530043022e-50
2004-08-31,1,neutral,optimal,0,0.057442515770469035,2.8721257885234517e-05,0.07000000000013071,0.07,1.0,0.4983112370949619,0.501688762904868,1.6211074822228121e-46
2004-09-30,1,risk_on,optimal,0,0.048815748650581144,2.4407874325290572e-05,0.06999999999871989,0.07,1.0,0.5149820999285623,0.48501790007156387,1.3161200770934292e-25
2004-10-29,1,neutral,optimal,0,0.03336782369429077,1.6683911847145384e-05,0.07000000000167982,0.07,1.0,0.4950637869405911,0.5049362130596028,1.112648131056745e-56
2004-11-30,1,neutral,optimal,0,0.0500046864472757,2.500234322363785e-05,0.06999999999244545,0.07,1.0,0.4996518924691253,0.500348107531094,5.59906902109053e-63
2004-12-30,1,risk_on,optimal,0,0.035192806546745975,1.7596403273372987e-05,0.07000000000177294,0.07,1.0,0.5006386039900634,0.499361396009786,6.824647471841621e-65
2005-01-31,1,neutral,optimal,0,0.0806437633397896,4.03218816698948e-05,0.07000000000060838,0.07,1.0,0.4875076474675755,0.512492352532542,1.3215015369894372e-47
2005-02-28,1,stress,optimal,0,0.07143394021777069,3.571697010888535e-05,0.0699999999778255,0.07,1.0,9.32811520560294e-20,6.519955993492845e-20,1.0
2005-03-31,1,neutral,optimal,0,0.08788287994117447,4.394143997058724e-05,0.06999999997248918,0.07,1.0,0.4967923448934072,0.5032076551065645,7.125108096835466e-15
2005-04-28,1,risk_on,optimal,0,0.0728246193474663,3.641230967373315e-05,0.06999999993362876,0.07,1.0,1.0,2.926864849127998e-30,6.907922388796865e-32
2005-05-31,1,risk_on,optimal,0,0.0743690257167616,3.71845128583808e-05,0.06999999999962564,0.07,1.0,1.0,5.663548591520275e-26,3.2527364148102326e-27
2005-06-30,1,neutral,optimal,0,0.06849250152634594,3.4246250763172966e-05,0.06999999996748547,0.07,1.0,0.432740542274993,0.5672594577250683,3.440561945573701e-39
2005-07-29,1,stress,optimal,0,0.16857110814114684,8.428555407057342e-05,0.06999999994473806,0.07,1.0,2.6855916134963106e-43,0.49896848634784385,0.5010315136520884
2005-08-31,1,stress,optimal,0,0.1616962354548292,8.08481177274146e-05,0.0699999999654822,0.07,1.0,1.5542937970016613e-43,0.4832329982044291,0.5167670017956033
2005-09-30,1,stress,optimal,0,0.09561673806745177,4.780836903372589e-05,0.06999999998367896,0.07,1.0,5.72030296611056e-44,0.4897130921527118,0.5102869078473677
2005-10-31,1,stress,optimal,0,0.2301863154498508,0.0001150931577249254,0.06999999975986791,0.07,1.0,3.962557972185551e-42,0.49863908401780443,0.5013609159823865
2005-11-30,1,risk_on,optimal,0,0.20723049920183512,0.00010361524960091756,0.06999999994951839,0.07,1.0,1.0,7.979244699306154e-17,1.6368255151332804e-16
2005-12-30,1,risk_on,optimal,0,0.23628302845992316,0.00011814151422996158,0.06999999998384601,0.07,1.0,1.0,5.029888134885978e-18,8.31000205559634e-18
2006-01-25,1,stress,optimal,0,0.30273800761777314,0.00015136900380888658,0.0699999999493028,0.07,1.0,5.720004463243495e-55,0.48882232663099145,0.5111776733690897
2006-02-28,1,stress,optimal,0,0.14340365358591367,7.170182679295684e-05,0.06999999973021637,0.07,1.0,9.49511468553165e-55,0.48719538054094375,0.5128046194590584
2006-03-31,1,stress,optimal,0,0.2139380936592183,0.00010696904682960915,0.06999999990047064,0.07,1.0,2.944878798508468e-10,0.4960174462236537,0.5039825534820157
2006-04-28,1,stress,optimal,0,0.2391147103103553,0.00011955735515517765,0.07048228046813292,0.07,1.0,2.3631270800288176e-10,0.4959698758991777,0.5040301238647088
2006-05-31,1,stress,optimal,0,0.06934618318454458,3.467309159227229e-05,0.07049262273194476,0.07,1.0,2.340360900154771e-15,0.49389494421611624,0.5061050557840107
2006-06-30,1,risk_on,optimal,0,0.06181445720827005,3.0907228604135026e-05,0.07235861199046906,0.07,1.0,1.0,1.0668440031771308e-20,1.384599821728249e-20
2006-07-31,1,stress,optimal,0,0.09405691343956213,4.7028456719781065e-05,0.07138142987410219,0.07,1.0,1.9858949967894076e-09,0.49845927535514023,0.501540722658848
2006-08-31,1,stress,optimal,0,0.0967236292360557,4.8361814618027846e-05,0.06999999999853884,0.07,1.0,2.936711983604165e-08,0.4950664437491138,0.5049335268836409
2006-09-29,1,stress,optimal,0,0.034877119320180006,1.743855966009e-05,0.069999999999908,0.07,1.0,4.030857812799728e-08,0.49737106350675747,0.5026288961845207
2006-10-31,1,stress,optimal,0,0.12081872596175325,6.040936298087663e-05,0.06999999998372826,0.07,1.0,3.00257454388581e-08,0.49781686497199057,0.5021831050026506
2006-11-30,1,risk_on,optimal,0,0.1283492124511469,6.417460622557344e-05,0.06999999999930821,0.07,1.0,0.503325846796116,0.4966741532037638,5.854946790762494e-39
2006-12-29,1,stress,optimal,0,0.07494327935971136,3.747163967985568e-05,0.06999999999441799,0.07,1.0,2.5149903048097524e-08,0.4974930070257827,0.5025069678239885
2007-01-31,1,stress,optimal,0,0.22665987165972776,0.00011332993582986388,0.07011991880469257,0.07,1.0,2.3256213145279008e-07,0.4970461469559211,0.502953620481533
2007-02-28,1,stress,optimal,0,0.04012688840195508,2.006344420097754e-05,0.07040880359492402,0.07,1.0,8.885241513991587e-17,0.4942469502564131,0.5057530497437445
2007-03-30,1,stress,optimal,0,0.12846855991696776,6.423427995848388e-05,0.06999999999756594,0.07,1.0,4.067389799425138e-12,0.4975146101208028,0.5024853898754452
2007-04-27,1,stress,optimal,0,0.11914900232145315,5.9574501160726575e-05,0.07000000001996208,0.07,1.0,1.1099215284390074e-09,0.4975196249995884,0.5024803738907241
2007-05-31,1,stress,optimal,0,0.057363010362260075,2.8681505181130037e-05,0.07000000004131311,0.07,1.0,4.562545213729241e-10,0.497253781600966,0.5027462179429101
2007-06-29,1,stress,optimal,0,0.09343786356565362,4.671893178282681e-05,0.07000000015062445,0.07,1.0,4.983885517669001e-12,0.499295816087097,0.5007041839083599
2007-07-31,1,stress,optimal,0,0.040780889670970336,2.039044483548517e-05,0.07026736343048082,0.07,1.0,1.996690141862556e-37,0.4886054687775794,0.5113945312222097
2007-08-31,1,stress,optimal,0,0.058749728126085046,2.9374864063042525e-05,0.07068609895316678,0.07,1.0,6.046539019687442e-61,2.0996286439523202e-60,1.0
2007-09-28,2,stress,optimal,0,0.03411694483534777,1.7058472417673887e-05,0.0704791795506122,0.07,1.0,4.4649337007756236e-32,0.4989518568169752,0.501048143183165
2007-10-31,2,stress,optimal,0,0.05221913514647575,2.6109567573237873e-05,0.07017004952158615,0.07,1.0,3.802560207194194e-47,0.4945059849600418,0.5054940150396374
2007-11-30,2,stress,optimal,0,0.11915492807161532,5.957746403580766e-05,0.07075395535712684,0.07,1.0,4.912375657416358e-109,3.655579348716817e-107,1.0
2007-12-28,2,stress,optimal,0,0.08055492105446897,4.0277460527234485e-05,0.07121948115807131,0.07,1.0,7.494694139419272e-154,2.5372113159235876e-151,1.0
