,BCOM_logret,EM_AGG_USD_logret,US_BOND_TR_logret,HY_TR_logret,IG_CORP_TR_logret,MSCI_EAFE_logret,IGOV_logret,OIL_logret
1990-06-06,0.000271834383000363,,0.0004939125381320072,0.0004961762174517825,0.0004961762174517825,-0.0017593401584084642,,-0.009563349902392385
1990-06-07,0.00017054660227230098,,0.001085749643984398,0.0010993394293422186,0.0010993394293422186,0.0016074205452942766,,0.0
1990-06-08,-0.0037123789929843116,,-0.00019732136314429272,-0.00010772495674485153,-0.00010772495674485153,-0.010593423416608917,,0.0025591824588216613
1990-06-11,5.96303580537864e-05,,9.866554853721117e-05,0.0,0.0,-0.011483158099433127,,-0.006410278360919054
1990-06-12,0.010014767877112649,,0.0,0.00010772495674498462,0.00010772495674498462,0.001164241295747733,,0.05929974228129184
1990-06-13,-0.0023049958326574393,,0.004061494057089241,0.004342411914062098,0.004342411914062098,0.0016829801571964231,,-0.0006062443350275067
1990-06-14,-0.013148527631123438,,0.0015709379764813176,0.001671739426585673,0.001671739426585673,0.00695645392744623,,-0.010362787035546434
1990-06-15,-0.0034956340214808003,,-0.003661162637369684,-0.004636295840523908,-0.004636295840523908,-0.006956453927446297,,-0.012951152347078006
1990-06-18,0.0023469709100142136,,-0.0011822952681418413,-0.0013778555001239124,-0.0013778555001239124,-0.0011069049856137986,,-0.02769214082095352
1990-06-19,-0.002047311394501387,,-0.0007889741280590079,-0.00021546151940637787,-0.00021546151940637787,-0.003939437705459552,,-0.002555911934544206
1990-06-20,-0.0013173896195377637,,-0.0015798181558358331,-0.002178767593630903,-0.002178767593630903,0.0039394377054595585,,-0.0012804099060445813
1990-06-21,0.0012483310768015335,,0.0015798181558358269,0.001898598197071999,0.001898598197071999,-0.002250792330688319,,0.013995139365580157
1990-06-22,0.0024386619921941684,,0.0005917889458865613,0.0005818025267814012,0.0005818025267814012,-0.0015107588881163028,,0.02125079969609471
1990-06-25,0.0061425492715804055,,-0.002270428654783651,-0.002782783067028671,-0.002782783067028671,-0.008989401744857265,,0.0018535686493228347
1990-06-26,-0.004490489483868708,,0.0016786397088970819,0.001985412193468362,0.001985412193468362,0.006484962014400662,,-0.011173300598125189
1990-06-27,-0.0027115685883045996,,0.00219279422634806,0.002777271234103956,0.002777271234103956,0.014977327699990585,,-0.01954048937268331
1990-06-28,0.01044474214014587,,0.0024580908104751414,0.0023621381881810725,0.0023621381881810725,-0.0014502947079294468,,0.031330883480054944
1990-06-29,0.004527205515485173,,0.0027459073838724908,0.00254913649524889,0.00254913649524889,0.005263747212203841,,-0.004327672905781965
1990-07-02,0.005750737420362767,,0.0006118977587420182,0.0005133250743681543,0.0005133250743681543,0.005192663411023729,,-0.016870128303485145
1990-07-03,0.0022299732099706946,,0.001393728448603883,0.0014956948152767013,0.0014956948152767013,0.002152057784004394,,0.0062814276886034946
1990-07-05,-0.009832168962870752,,-0.0006843958030143642,-0.0007903028125334042,-0.0007903028125334042,0.0038144823017769018,,-0.005021981678296412
1990-07-06,-0.006522703262405528,,-0.0039198443056742025,-0.004797918686292696,-0.004797918686292696,-0.00037863012076271745,,-0.0018897643419227483
1990-07-09,-0.0020652330948144532,,-0.0014984956436669382,-0.0016116038943415328,-0.0016116038943415328,0.003057396034562483,,0.0025188930194839864
1990-07-10,0.0019447769304903524,,-0.0006147868727617955,-0.0010112638431335969,-0.0010112638431335969,-0.00038840817871718246,,0.010635070523235264
1990-07-11,0.005393023319871158,,0.0014257272393675207,0.001312293797887063,0.001312293797887063,0.00432868478939652,,0.04501976767110293
1990-07-12,0.016028362462919103,,0.004093795169121426,0.004311969696854758,0.004311969696854758,-0.000343886348951788,,0.052719997756410744
1990-07-13,0.006840233720072626,,0.0026873855712409764,0.0025868257415594446,0.0025868257415594446,0.014088047044391991,,0.005627476865728389
1990-07-16,0.0025226648026015386,,0.0013166237821413468,0.001706630672780444,0.001706630672780444,0.007959085663184276,,0.033115608784497604
1990-07-17,-0.0050280137771108345,,0.0006820119616446611,0.0002983611470676428,0.0002983611470676428,0.0003574094162866451,,-0.012565038297129906
1990-07-18,-0.0032310310384116754,,-0.00268201262831194,-0.003094491078449976,-0.003094491078449976,0.0030223551183870307,,0.00930239266231341
1990-07-19,5.1865202350797284e-05,,-9.766340315884315e-05,-0.0004917314390296098,-0.0004917314390296098,-0.0035480014125940664,,0.012449416541008273
1990-07-20,-0.0014878702415670588,,0.0021951228326641207,0.0018801013955843918,0.0018801013955843918,-0.010114494238907649,,0.007502714722644515
1990-07-23,0.007777073825016484,,0.0007793283558511992,0.0008107704896968883,0.0008107704896968883,-0.01038956517303579,,0.025824887086149297
1990-07-24,0.0012983614573184748,,-0.0020714284417569268,-0.002391528300758746,-0.002391528300758746,-0.005866950467912962,,0.010352059321032652
1990-07-25,0.0023328109906882127,,0.0017792514778317906,0.0014953752973486517,0.0014953752973486517,-0.0018912075319717726,,-0.012435393407886759
1990-07-26,0.005275305954746073,,0.0009006049265728661,0.0007895102246247606,0.0007895102246247606,-0.011674660260991803,,0.00416233691468733
1990-07-27,-0.0033568006670311595,,0.003182124504554169,0.003385683298009185,0.003385683298009185,-0.007106054646916206,,-0.002079002827833213
1990-07-30,-0.0002701849822420129,,0.004935294884991985,0.0052580369624325276,0.0052580369624325276,0.0008153102486604219,,0.014463062027554659
1990-07-31,0.007422169487754797,,-0.00067595299872375,-0.00040185700776620287,-0.00040185700776620287,0.019586658567611985,,0.017285636287025643
1990-08-01,0.006863265087466158,,0.0032789286073936774,0.0036952225921547993,0.0036952225921547993,-0.0032884803119426213,,0.04725288485054551
1990-08-02,0.016405015175888472,,-0.0035929193110180607,-0.004986487681977428,-0.004986487681977428,-0.028754289126763706,,0.05381415281390799
1990-08-03,0.009873936043668496,,-0.0007974963870757265,-0.0017172117555731394,-0.0017172117555731394,-0.015417768039007934,,0.06738185543871547
1990-08-06,0.04710208773059479,,-0.0111833514267958,-0.01311368158210035,-0.01311368158210035,-0.028906270124430346,,0.11695502006196394
1990-08-07,0.00312573376713449,,-0.0025458386862307007,-0.0026478106463824016,-0.0026478106463824016,-0.00637313521736772,,0.02288767313099795
1990-08-08,-0.02464603449492195,,-9.804642506087081e-05,-0.0005174644358676277,-0.0005174644358676277,-0.00038720351548273796,,-0.09246750869659288
1990-08-09,-2.3945834523573735e-05,,0.004158518713014513,0.0029502675561584473,0.0029502675561584473,-0.0030441781608378745,,-0.009250015682732341
1990-08-10,0.014690270577444433,,-9.764909804393964e-05,0.0013323020708909776,0.0013323020708909776,-0.0065072180771152555,,0.028675799976666298
1990-08-13,0.005903400463438324,,0.0007077400205120749,0.000708405366278905,0.000708405366278905,-0.0161727304592915,,-0.012245857159125764
1990-08-14,-0.0005152318583966091,,0.001413979123417518,0.0004934404699843885,0.0004934404699843885,0.009658668959016077,,0.0031746058407726395
1990-08-15,0.0003725186852398288,,0.0007062405164169237,0.002741664278672108,0.002741664278672108,0.03671683800510509,,0.0003961180483564127
1990-08-16,0.011513606395313196,,-0.005566012953865613,-0.00639459713007969,-0.00639459713007969,-0.013052115310326455,,0.029270382300113237
1990-08-17,0.012177152092111537,,-0.001617013288441508,-0.0015295958171595563,-0.0015295958171595563,-0.018336197788604826,,0.042174925050712714
1990-08-20,0.00992497978074987,,0.0015190868800591248,0.0012281705037634407,0.0012281705037634407,-0.0077165287155478044,,0.009541356788107896
1990-08-21,0.005003859736948301,,-0.0010288066751066353,-0.0011203758739874664,-0.0011203758739874664,-0.016525117959581004,,0.009089319075022353
1990-08-22,0.019037245790815883,,-0.0035599895198536718,-0.0037797429420212488,-0.0037797429420212488,-0.013311181777628583,,0.0886086047834223
1990-08-23,0.024237146544298642,,-0.0028324793262765034,-0.00398959765956005,-0.00398959765956005,-0.03550268194707321,,0.02162600663264941
1990-08-24,-0.0061145361500643996,,-0.0020493075329963664,-0.0022620507296466,-0.0022620507296466,0.012957884927742459,,-0.02461157859656683
1990-08-27,-0.036630481272297864,,0.006921124658649286,0.008002905525611864,0.008002905525611864,0.03417739133523801,,0.0
1990-08-28,-0.018751516060608237,,-0.0015229676242624558,-0.0017512571364052727,-0.0017512571364052727,0.01918347680671915,,-0.11661966162495617
1990-08-29,-0.026926322142943562,,0.0048800322455998316,0.005416792311388851,0.005416792311388851,-0.014822572206643774,,-0.07307056787648648
1990-08-30,0.010884160284894832,,-0.0005138557646560225,-0.0007104949003306299,-0.0007104949003306299,0.012407256503494809,,0.04339931553455543
1990-08-31,0.0,,-2.4475909587217485e-05,0.001893532433046681,0.001893532433046681,-0.000598752218302259,,0.032291504636523534
1990-09-04,0.02028109454788849,,-0.0009795279458871633,-0.00137675881145173,-0.00137675881145173,-0.02724792176165579,,0.0876342359322205
1990-09-05,0.012473468751899568,,0.002813560763400394,0.0031165060204545922,0.0031165060204545922,-0.003674978546852167,,0.023355267021610508
1990-09-06,0.021991950525602037,,0.0007082585683965074,0.0005792437812802781,0.0005792437812802781,-0.003948977965619614,,0.034202610401131796
1990-09-07,-0.015501393376332544,,0.0019755863061390808,0.002292227784164476,0.002292227784164476,0.0009670221432973022,,-0.022230402220127746
1990-09-10,0.008913444884380521,,-0.0012922260999198919,-0.0014775637879882574,-0.0014775637879882574,0.022423563099776722,,-0.0387580102994036
1990-09-11,-0.005162111733884879,,0.0007072739761944073,0.000685518450153381,0.000685518450153381,-0.017947789060271814,,-0.020834086902842025
1990-09-12,0.002238854165500334,,0.000999086284749914,0.0008990303921249471,0.0008990303921249471,0.025360059222804734,,0.009081445578241214
1990-09-13,-0.0034329710434985445,,0.000681729671903879,0.0004919838814088411,0.0004919838814088411,-0.008236562590561963,,0.030476592590888488
1990-09-14,0.0034171564647822715,,-0.001875876060166374,-0.0026767471039787095,-0.0026767471039787095,0.0003394968204780951,,0.03545178283573708
1990-09-17,0.012593526983726724,,-0.0008050253529835689,-0.0007936933971651489,-0.0007936933971651489,-0.01284751543519219,,0.07159365318700882
1990-09-18,0.0018209123541151596,,0.0005855372471383046,0.000879460368356965,0.000879460368356965,-0.01447131659820707,,-0.01066270574404018
1990-09-19,-0.004059372669594529,,0.0005120639948028469,0.0008144195567925291,0.0008144195567925291,-0.017291641977225453,,0.01066270574404011
1990-09-20,0.006164337699994549,,-0.0009999878883569708,-0.001414942888012527,-0.001414942888012527,-0.017892676523453152,,0.0045351551653911425
1990-09-21,0.01945621746699417,,-0.0026878452345678256,-0.0033954430575915766,-0.0033954430575915766,-0.003477410056954617,,0.04742458376531982
1990-09-24,0.02775299812951926,,-0.0017142161660698583,-0.0014864445481903954,-0.0014864445481903954,-0.00010360278700772258,,0.08066214931097104
1990-09-25,-0.0018608817559915057,,0.0011023333837164812,0.0012926857342492552,0.0012926857342492552,-0.024118399778582312,,-0.015512480094772794
1990-09-26,0.00907414697687749,,0.00019584322812238816,0.00049508681174423,0.00049508681174423,-0.024428962258825387,,0.022652534228249487
1990-09-27,0.010595518234751909,,0.004591309015436453,0.005108732428206625,0.005108732428206625,-0.0071904964509112435,,0.013609212922564671
1990-09-28,-0.003198194425173714,,0.0037210476448945313,0.0005351199331434958,0.0005351199331434958,-0.018017509621146354,,0.01624375022711634
1990-10-01,-0.034277551120235616,,0.004650044707351166,0.005739845697480112,0.005739845697480112,0.00851033520171429,,-0.05385411524922427
1990-10-02,-0.029513350833075668,,0.0010867335070990265,0.0008932179832932532,0.0008932179832932532,0.05285211441677831,,-0.09092036894947873
1990-10-03,0.03948243692435849,,0.0004102366157510024,0.00010628234979016105,0.00010628234979016105,0.002011276800266432,,0.07924655645374754
1990-10-04,-0.004869822526740571,,0.001494732552460205,0.00197479546484272,0.00197479546484272,-0.00229707645665411,,-0.0193002958123657
1990-10-05,0.011205104745668328,,0.001372221166970559,0.0018862131926167308,0.0018862131926167308,0.019441822330280096,,0.03903866814482742
1990-10-08,0.011422137396840292,,0.0,0.0,0.0,0.03801826653001721,,0.025639041523833495
1990-10-09,0.009240651939249455,,-0.007558505455515386,-0.008654932762475366,-0.008654932762475366,-0.007671837299486985,,0.046650487290110836
1990-10-10,-0.021358401314296577,,-0.0025970573206707515,-0.001988220983975059,-0.001988220983975059,-0.005652884256178802,,-0.03060044044871704
1990-10-11,0.00857454529521416,,-0.001800049136003138,-0.0020136247753243957,-0.0020136247753243957,-0.022072011276503937,,-0.0318315421787968
1990-10-12,-0.006524142507201268,,0.004009190047794441,0.005005143919048861,0.005005143919048861,0.011436205792384158,,-0.00985754618643031
1990-10-15,-0.02217363002113582,,0.0013812658951572146,-0.003205541916564413,-0.003205541916564413,0.015608564818418715,,-0.039595616084593166
1990-10-16,0.0030659944430530927,,0.0007020177245187797,0.0008130429648955466,0.0008130429648955466,0.0074560532741481216,,0.01794389070155427
1990-10-17,-0.01086878564129458,,0.0014992144024381494,0.0023924989516688516,0.0023924989516688516,0.016306860194050147,,-0.07143869768297309
1990-10-18,-0.00749998201119932,,0.0018829214977683936,0.0024932088989799944,0.0024932088989799944,0.01294970900802261,,0.00234810791774
1990-10-19,-0.018153871789420184,,0.004259677940835045,0.004650134187624316,0.004650134187624316,0.011394006611855807,,-0.09528086331819677
