date,fold_id,regime,optimizer_status,used_fallback,turnover,turnover_cost,ex_ante_vol,active_vol_budget,guardrail_multiplier,p_risk_on,p_neutral,p_stress
2003-01-29,1,risk_on,optimal,0,0.661354840108102,0.000330677420054051,0.07999999984834155,0.08,1.0,0.5060601552498696,0.493904258383326,3.558636681299697e-05
2003-02-28,1,risk_on,optimal,0,0.09436415942625012,4.718207971312506e-05,0.07999999988467094,0.08,1.0,0.5041465949432379,0.4958534050161984,4.04692716765262e-11
2003-03-31,1,stress,optimal,0,0.15527375186026965,7.763687593013482e-05,0.07999999987997379,0.08,1.0,5.192026057123921e-06,2.83078661345483e-06,0.9999919771872878
2003-04-30,1,risk_on,optimal,0,0.3411026927940552,0.0001705513463970276,0.0799999997562614,0.08,1.0,0.5029962039174307,0.4970029567437869,8.39338665485818e-07
2003-05-30,1,risk_on,optimal,0,0.4540681094657225,0.00022703405473286126,0.07999999998695775,0.08,1.0,0.5037349666093098,0.49626503339083344,6.904831168358523e-14
2003-06-30,1,risk_on,optimal,0,0.5600876329014732,0.0002800438164507366,0.07999999972372321,0.08,1.0,0.5025490970052429,0.49745090093093014,2.063752040353061e-09
2003-07-31,1,neutral,optimal,0,0.18199658240737654,9.099829120368828e-05,0.07999999971607964,0.08,1.0,0.49813416767221796,0.500792253250634,0.0010735790773513895
2003-08-29,1,risk_on,optimal,0,0.23106078024065052,0.00011553039012032526,0.0799999999525841,0.08,1.0,0.9999999820138329,1.0721605231427243e-08,7.264552100188086e-09
2003-09-30,1,risk_on,optimal,0,0.11022480135804805,5.511240067902403e-05,0.07999999981611453,0.08,1.0,0.5061742106026043,0.49382578939743704,2.37556489724666e-32
2003-10-31,1,risk_on,optimal,0,0.10932879500837402,5.466439750418701e-05,0.07999999942329494,0.08,1.0,0.9999999999281499,4.6139364986691294e-11,2.553744713776569e-11
2003-11-28,1,risk_on,optimal,0,0.22319748856718533,0.00011159874428359267,0.07999999977868734,0.08,1.0,0.9999999999427018,4.704482369110816e-11,1.0315863519839077e-11
2003-12-30,1,risk_on,optimal,0,0.21568762129328872,0.00010784381064664437,0.07999999948502234,0.08,1.0,0.503458156527473,0.49654184347255087,5.387345489684807e-47
2004-01-30,1,risk_on,optimal,0,0.21330956993324335,0.00010665478496662168,0.07999999941075057,0.08,1.0,0.5038495615922677,0.49615043840794565,1.3396712346580848e-51
2004-02-27,1,risk_on,optimal,0,0.18350117467595795,9.175058733797897e-05,0.07999999979697169,0.08,1.0,0.503866987633963,0.49613301236612906,3.7734280279733297e-44
2004-03-31,1,risk_on,optimal,0,0.21103862456488423,0.00010551931228244212,0.07999999985772144,0.08,1.0,0.5032842179437901,0.49671578205643263,2.254606330322871e-44
2004-04-30,1,risk_on,optimal,0,0.18864321957392421,9.432160978696212e-05,0.0798195837149669,0.08,1.0,0.5027089270912101,0.4972910729089617,4.797533040211281e-54
2004-05-28,1,risk_on,optimal,0,0.2560268978318866,0.0001280134489159433,0.07999999983035498,0.08,1.0,0.502943371751107,0.4970566282488327,2.6758351520235527e-51
2004-06-30,1,risk_on,optimal,0,0.07574795386684172,3.787397693342086e-05,0.07999999989618826,0.08,1.0,0.5019331077543516,0.4980668922454431,1.3864011448161261e-55
2004-07-30,1,risk_on,optimal,0,0.0672379245635242,3.36189622817621e-05,0.07999999989036978,0.08,1.0,0.5063175418053206,0.49368245819482376,1.8398838530043022e-50
2004-08-31,1,neutral,optimal,0,0.06879966287935241,3.43998314396762e-05,0.07999999988566185,0.08,1.0,0.4983112370949619,0.501688762904868,1.6211074822228121e-46
2004-09-30,1,risk_on,optimal,0,0.10456388806679254,5.228194403339627e-05,0.07999999967739628,0.08,1.0,0.5149820999285623,0.48501790007156387,1.3161200770934292e-25
2004-10-29,1,neutral,optimal,0,0.07033826895282774,3.516913447641387e-05,0.07999999943076529,0.08,1.0,0.4950637869405911,0.5049362130596028,1.112648131056745e-56
2004-11-30,1,neutral,optimal,0,0.05660720656542549,2.8303603282712746e-05,0.07999999964032045,0.08,1.0,0.4996518924691253,0.500348107531094,5.59906902109053e-63
2004-12-30,1,risk_on,optimal,0,0.12150363439489589,6.075181719744795e-05,0.07999999973933926,0.08,1.0,0.5006386039900634,0.499361396009786,6.824647471841621e-65
2005-01-31,1,neutral,optimal,0,0.22570147563336074,0.00011285073781668037,0.07996004845811708,0.08,1.0,0.4875076474675755,0.512492352532542,1.3215015369894372e-47
2005-02-28,1,stress,optimal,0,0.1961855960899055,9.809279804495275e-05,0.07738142423128967,0.08,1.0,9.32811520560294e-20,6.519955993492845e-20,1.0
2005-03-31,1,neutral,optimal,0,0.1377235161997723,6.886175809988615e-05,0.0799999998476658,0.08,1.0,0.4967923448934072,0.5032076551065645,7.125108096835466e-15
2005-04-28,1,risk_on,optimal,0,0.1232870647712612,6.16435323856306e-05,0.07999999979631153,0.08,1.0,1.0,2.926864849127998e-30,6.907922388796865e-32
2005-05-31,1,risk_on,optimal,0,0.11812500459016798,5.906250229508399e-05,0.07999999983887579,0.08,1.0,1.0,5.663548591520275e-26,3.2527364148102326e-27
2005-06-30,1,neutral,optimal,0,0.2003038570944674,0.0001001519285472337,0.07999999986026358,0.08,1.0,0.432740542274993,0.5672594577250683,3.440561945573701e-39
