fold_id,start_date,end_date,days,annualized_return,annualized_volatility,sharpe,sortino,max_drawdown,turnover_cost
1,2003-01-30,2007-09-28,1217,0.1708919085795333,0.07928758601201759,1.9030962622151553,2.7586302677356476,-0.12669598614842226,0.00790242458900349
2,2007-10-01,2012-04-27,1195,0.11256946055448602,0.11862702654513384,0.7803403933357991,1.114230442049203,-0.2755830043681954,0.006443980734961651
3,2012-04-30,2016-11-30,1332,0.21726961669603995,0.12660357207068149,1.5581678579014053,2.4992238797340196,-0.14444872066119252,0.011671337159178074
4,2016-12-01,2021-06-30,1511,0.14095572520240784,0.10088342366358845,1.1989653087682037,1.7063849466058956,-0.2131254795245603,0.011809178450243044
5,2021-07-01,2025-12-31,1645,0.058936577487457065,0.09035960482946397,0.43090690315592034,0.5994987556763544,-0.2605737318174055,0.012340129841979859
