date,fold_id,regime,optimizer_status,used_fallback,turnover,turnover_cost,ex_ante_vol,active_vol_budget,guardrail_multiplier,p_risk_on,p_neutral,p_stress
2003-01-29,1,risk_on,optimal,0,0.8476243260870394,0.00042381216304351974,0.0925847792515461,0.1,1.0,0.5060601552498696,0.493904258383326,3.558636681299697e-05
2003-02-28,1,risk_on,optimal,0,0.22562204812028544,0.00011281102406014273,0.08949815827384344,0.1,1.0,0.5041465949432379,0.4958534050161984,4.04692716765262e-11
2003-03-31,1,stress,optimal,0,0.5984065360675349,0.00029920326803376744,0.07365050808027633,0.05,1.0,5.192026057123921e-06,2.83078661345483e-06,0.9999919771872878
2003-04-30,1,risk_on,optimal,0,0.6042135271744027,0.00030210676358720135,0.08536408214352927,0.1,1.0,0.5029962039174307,0.4970029567437869,8.39338665485818e-07
2003-05-30,1,risk_on,optimal,0,0.5466162724444271,0.00027330813622221357,0.08361610531425735,0.1,1.0,0.5037349666093098,0.49626503339083344,6.904831168358523e-14
2003-06-30,1,risk_on,optimal,0,0.5092775757886063,0.0002546387878943032,0.08521183743934284,0.1,1.0,0.5025490970052429,0.49745090093093014,2.063752040353061e-09
2003-07-31,1,neutral,optimal,0,0.3045440963508354,0.0001522720481754177,0.07999999964222801,0.08,1.0,0.49813416767221796,0.500792253250634,0.0010735790773513895
2003-08-29,1,risk_on,optimal,0,0.4025593346601888,0.0002012796673300944,0.08868494538542208,0.1,1.0,0.9999999820138329,1.0721605231427243e-08,7.264552100188086e-09
2003-09-30,1,risk_on,optimal,0,0.2139158354293459,0.00010695791771467294,0.08390875748117217,0.1,1.0,0.5061742106026043,0.49382578939743704,2.37556489724666e-32
2003-10-31,1,risk_on,optimal,0,0.10109245534091905,5.0546227670459525e-05,0.082626079792505,0.1,1.0,0.9999999999281499,4.6139364986691294e-11,2.553744713776569e-11
2003-11-28,1,risk_on,optimal,0,0.25974048750646567,0.00012987024375323282,0.0791629363314996,0.1,1.0,0.9999999999427018,4.704482369110816e-11,1.0315863519839077e-11
2003-12-30,1,risk_on,optimal,0,0.36217714653312605,0.00018108857326656303,0.08530539552870144,0.1,1.0,0.503458156527473,0.49654184347255087,5.387345489684807e-47
