variant_id,layer,baseline_sharpe,ablated_sharpe,marginal_oos_sharpe,baseline_turnover_cost,ablated_turnover_cost,turnover_cost_delta,baseline_ann_return,ablated_ann_return,ann_return_delta,baseline_max_drawdown,ablated_max_drawdown,notes
baseline,baseline,0.7209677207356083,0.7209677207356083,0.0,0.007591138142469111,0.007591138142469111,0.0,0.05703877103814836,0.05703877103814836,0.0,-0.1659474563011215,-0.1659474563011215,Existing baseline walk-forward run.
no_regime,regime,0.7209677207356083,0.7209645687751751,3.1519604332119755e-06,0.007591138142469111,0.007590998272604871,1.398698642402288e-07,0.05703877103814836,0.057038669458907565,1.0157924079656766e-07,-0.1659474563011215,-0.1659513295419216,Leave-one-out ablation for no_regime.
no_trend,trend,0.7209677207356083,0.7209039128982107,6.380783739767804e-05,0.007591138142469111,0.007592947766990618,-1.8096245215067433e-06,0.05703877103814836,0.057035246000721074,3.525037427287714e-06,-0.1659474563011215,-0.16595499551202064,Leave-one-out ablation for no_trend.
no_momo,momo,0.7209677207356083,0.7209178284436935,4.9892291914876985e-05,0.007591138142469111,0.007592346878355057,-1.2087358859458677e-06,0.05703877103814836,0.05703630544701155,2.4655911368132166e-06,-0.1659474563011215,-0.16595254663360504,Leave-one-out ablation for no_momo.
no_timesfm,timesfm,0.7209677207356083,1.0738026765210813,-0.35283495578547297,0.007591138142469111,0.032690214803246465,-0.025099076660777354,0.05703877103814836,0.14400888686888202,-0.08697011583073366,-0.1659474563011215,-0.35810710953693725,Leave-one-out ablation for no_timesfm.
