fold_id,start_date,end_date,days,annualized_return,annualized_volatility,sharpe,sortino,max_drawdown,turnover_cost
1,2003-01-30,2007-09-28,1217,0.1708919085795333,0.07928758601201759,1.9030962622151553,2.7586302677356476,-0.12669598614842226,0.00790242458900349
2,2007-10-01,2012-04-27,1195,0.11256936657212901,0.1186270326443257,0.7803395609639477,1.114229219282306,-0.2755830043681954,0.006443978416949723
3,2012-04-30,2016-11-30,1332,0.2172696166951913,0.12660357207074963,1.5581678578938634,2.499223879720736,-0.14444872066360148,0.01167133715937967
4,2016-12-01,2021-06-30,1511,0.14095574554498946,0.10088342382744406,1.1989655084652766,1.7063852655755403,-0.2131254795277071,0.01180917469401577
5,2021-07-01,2025-12-31,1645,0.058936577435565685,0.09035960483195572,0.43090690256976133,0.5994987548720079,-0.2605737318150776,0.01234012984075978
